ds_tp_venda_ecom,dt_venda,cd_prod_cor,sg_tamanho,Soma de qt_venda
omnichannel,2024-08-31 00:00:00,PO.10.0278|097,G,1
omnichannel,2024-08-31 00:00:00,PO.10.0286|010,G,1
omnichannel,2024-08-31 00:00:00,PO.10.0286|609,M,1
omnichannel,2024-08-31 00:00:00,PO.10.0286|609,P,1
omnichannel,2024-08-31 00:00:00,PO.11.0017|559,M,1
omnichannel,2024-08-31 00:00:00,PO.12.0014|007,M,1
omnichannel,2024-08-31 00:00:00,PO.12.0014|015,M,1
omnichannel,2024-08-31 00:00:00,PO.12.0014|029,M,1
omnichannel,2024-08-31 00:00:00,PO.12.0014|184,M,1
omnichannel,2024-08-31 00:00:00,TR.03.0038|129,P,1
omnichannel,2024-08-31 00:00:00,TR.04.0199|007/139,M,1
omnichannel,2024-08-31 00:00:00,UW.01.0047|007,G,1
omnichannel,2024-08-31 00:00:00,UW.10.0022|007,P,4
omnichannel,2024-08-31 00:00:00,UW.10.0022|999,P,1
omnichannel,2024-09-01 00:00:00,AC.07.0132|007,UN,1
omnichannel,2024-09-01 00:00:00,BE.07.0981|010,40,1
omnichannel,2024-09-01 00:00:00,BE.13.0194|018,38,1
omnichannel,2024-09-01 00:00:00,BE.13.0195|007,38,1
omnichannel,2024-09-01 00:00:00,BE.15.0030|007,M,1
omnichannel,2024-09-01 00:00:00,BE.15.0030|062,G,1
omnichannel,2024-09-01 00:00:00,BE.15.0030|062,M,1
omnichannel,2024-09-01 00:00:00,CD.02.0092|001,39/40,1
omnichannel,2024-09-01 00:00:00,CD.02.0128|001,39/40,1
omnichannel,2024-09-01 00:00:00,CD.03.0084|010,42,1
omnichannel,2024-09-01 00:00:00,CD.03.0085|035,40,1
omnichannel,2024-09-01 00:00:00,CD.03.0089|007,41,1
omnichannel,2024-09-01 00:00:00,CD.04.0051|027,41,1
omnichannel,2024-09-01 00:00:00,CD.07.0148|007,41,1
omnichannel,2024-09-01 00:00:00,CD.07.0148|027,40,1
omnichannel,2024-09-01 00:00:00,CD.07.0148|027,41,1
omnichannel,2024-09-01 00:00:00,CD.08.0097|007,40,1
omnichannel,2024-09-01 00:00:00,CD.08.0097|007,42,1
omnichannel,2024-09-01 00:00:00,CD.08.0142|007/005,42,1
omnichannel,2024-09-01 00:00:00,CD.08.0176|001/001,40,1
omnichannel,2024-09-01 00:00:00,CD.08.0176|001/001,41,1
omnichannel,2024-09-01 00:00:00,CD.08.0198|001/007,37,1
omnichannel,2024-09-01 00:00:00,CD.08.0198|001/007,41,1
omnichannel,2024-09-01 00:00:00,CF.06.0056|007,42,1
omnichannel,2024-09-01 00:00:00,CF.06.0057|007,40,1
omnichannel,2024-09-01 00:00:00,CF.12.0018|007,44,1
omnichannel,2024-09-01 00:00:00,CF.12.0032|004,42,1
omnichannel,2024-09-01 00:00:00,CF.12.0032|158,44,1
omnichannel,2024-09-01 00:00:00,CI.03.0214|139,105,1
omnichannel,2024-09-01 00:00:00,CI.03.0226|007,110,1
omnichannel,2024-09-01 00:00:00,CI.03.0238|027,110,1
omnichannel,2024-09-01 00:00:00,CJ.07.3774|126,40,1
omnichannel,2024-09-01 00:00:00,CJ.11.0232|148,48,1
omnichannel,2024-09-01 00:00:00,CJ.11.0233|148,42,1
omnichannel,2024-09-01 00:00:00,CJ.11.6169|003,42,1
omnichannel,2024-09-01 00:00:00,CJ.11.6188|004,40,1
omnichannel,2024-09-01 00:00:00,CJ.13.0140|007,38,1
omnichannel,2024-09-01 00:00:00,CJ.13.0174|007,40,1
omnichannel,2024-09-01 00:00:00,CJ.13.4785|148,40,1
omnichannel,2024-09-01 00:00:00,CJ.13.4787|148,40,1
omnichannel,2024-09-01 00:00:00,CL.09.0729|007,42,2
omnichannel,2024-09-01 00:00:00,CL.09.0729|010,40,1
omnichannel,2024-09-01 00:00:00,CL.09.0729|010,42,2
omnichannel,2024-09-01 00:00:00,CL.09.0729|010,48,2
omnichannel,2024-09-01 00:00:00,CL.09.0729|021,42,2
omnichannel,2024-09-01 00:00:00,CL.09.0729|021,48,1
omnichannel,2024-09-01 00:00:00,CL.32.0043|129,G,3
omnichannel,2024-09-01 00:00:00,CL.32.0043|129,GG,1
omnichannel,2024-09-01 00:00:00,CL.32.0043|129,M,3
omnichannel,2024-09-01 00:00:00,CL.32.0043|129,P,3
omnichannel,2024-09-01 00:00:00,CL.35.0048|028,44,1
omnichannel,2024-09-01 00:00:00,CL.35.0074|028,48,2
omnichannel,2024-09-01 00:00:00,CL.35.0080|007,42,1
omnichannel,2024-09-01 00:00:00,CL.35.0082|021,48,1
omnichannel,2024-09-01 00:00:00,CL.37.0039|005,42,1
omnichannel,2024-09-01 00:00:00,CL.37.0039|332,42,1
omnichannel,2024-09-01 00:00:00,CL.37.0054|539,42,1
omnichannel,2024-09-01 00:00:00,CL.39.0048|007,G,1
omnichannel,2024-09-01 00:00:00,CO.07.0226|046,56     M,1
omnichannel,2024-09-01 00:00:00,CO.07.0232|126,48,1
omnichannel,2024-09-01 00:00:00,CO.07.0235|003,50,1
omnichannel,2024-09-01 00:00:00,CS.01.1023|001,G,2
omnichannel,2024-09-01 00:00:00,CS.01.1023|007,G,3
omnichannel,2024-09-01 00:00:00,CS.01.1023|007,M,1
omnichannel,2024-09-01 00:00:00,CS.01.1023|007,P,1
omnichannel,2024-09-01 00:00:00,CS.01.1023|010,G,1
omnichannel,2024-09-01 00:00:00,CS.01.1023|061,G,1
omnichannel,2024-09-01 00:00:00,CS.01.1023|061,GG,1
omnichannel,2024-09-01 00:00:00,CS.01.1023|097,GG,1
omnichannel,2024-09-01 00:00:00,CS.01.1023|097,M,1
omnichannel,2024-09-01 00:00:00,CS.01.1023|097,P,2
omnichannel,2024-09-01 00:00:00,CS.01.2109|001,G,1
omnichannel,2024-09-01 00:00:00,CS.01.3675|007,GG,1
omnichannel,2024-09-01 00:00:00,CS.01.3685|061,GG,1
omnichannel,2024-09-01 00:00:00,CS.01.3686|007,M,1
omnichannel,2024-09-01 00:00:00,CS.01.3686|010,GG,1
omnichannel,2024-09-01 00:00:00,CS.01.3686|046,GG,2
omnichannel,2024-09-01 00:00:00,CS.01.3686|046,XXG,1
omnichannel,2024-09-01 00:00:00,CS.01.3686|061,GG,1
omnichannel,2024-09-01 00:00:00,CS.01.3687|001,M,1
omnichannel,2024-09-01 00:00:00,CS.01.3687|007,P,1
omnichannel,2024-09-01 00:00:00,CS.01.3687|010,G,1
omnichannel,2024-09-01 00:00:00,CS.01.3687|010,M,1
omnichannel,2024-09-01 00:00:00,CS.01.3687|061,M,1
omnichannel,2024-09-01 00:00:00,CS.01.3691|010,GG,2
omnichannel,2024-09-01 00:00:00,CS.01.3691|061,XGG,1
omnichannel,2024-09-01 00:00:00,CS.01.3693|001,G,1
omnichannel,2024-09-01 00:00:00,CS.01.3693|021,G,1
omnichannel,2024-09-01 00:00:00,CS.12.0227|001,M,1
omnichannel,2024-09-01 00:00:00,CS.12.0227|001,P,2
omnichannel,2024-09-01 00:00:00,CS.12.0227|007,G,5
omnichannel,2024-09-01 00:00:00,CS.12.0227|007,M,1
omnichannel,2024-09-01 00:00:00,CS.12.0227|007,P,1
omnichannel,2024-09-01 00:00:00,CS.12.0227|010,M,1
omnichannel,2024-09-01 00:00:00,CS.12.0227|061,G,3
omnichannel,2024-09-01 00:00:00,CS.12.0227|061,GG,2
omnichannel,2024-09-01 00:00:00,CS.12.0227|061,M,1
omnichannel,2024-09-01 00:00:00,CS.12.0227|061,XXG,1
omnichannel,2024-09-01 00:00:00,CS.12.0248|001,GG,2
omnichannel,2024-09-01 00:00:00,CS.12.0411|552,G,1
omnichannel,2024-09-01 00:00:00,CS.12.0427|007,XGG,1
omnichannel,2024-09-01 00:00:00,CS.12.0488|129,P,1
omnichannel,2024-09-01 00:00:00,CS.12.0539|097,G,1
omnichannel,2024-09-01 00:00:00,CS.13.0015|558,G,1
omnichannel,2024-09-01 00:00:00,CS.13.0015|622,P,1
omnichannel,2024-09-01 00:00:00,CS.13.0021|001,P,1
omnichannel,2024-09-01 00:00:00,CS.15.0036|001,XGG,1
omnichannel,2024-09-01 00:00:00,CS.15.0041|031,GG,1
omnichannel,2024-09-01 00:00:00,CS.15.0057|007,GG,1
omnichannel,2024-09-01 00:00:00,GV.10.0018|163,UN,1
omnichannel,2024-09-01 00:00:00,GV.10.0019|148,UN,2
omnichannel,2024-09-01 00:00:00,GV.10.0020|129,UN,2
omnichannel,2024-09-01 00:00:00,GV.10.0021|010,UN,2
omnichannel,2024-09-01 00:00:00,JQ.02.0070|046/005,P,1
omnichannel,2024-09-01 00:00:00,JQ.06.0067|184,G,1
omnichannel,2024-09-01 00:00:00,JQ.06.0115|010,G,1
omnichannel,2024-09-01 00:00:00,MC.05.0170|515,P,1
omnichannel,2024-09-01 00:00:00,MC.05.0174|039,M,1
omnichannel,2024-09-01 00:00:00,MC.05.0174|148,G,2
omnichannel,2024-09-01 00:00:00,MC.05.0174|148,M,1
omnichannel,2024-09-01 00:00:00,MC.05.0174|148,P,1
omnichannel,2024-09-01 00:00:00,MC.05.0186|039,P,1
omnichannel,2024-09-01 00:00:00,MC.05.0191|148,M,1
omnichannel,2024-09-01 00:00:00,MC.05.0294|039,M,1
omnichannel,2024-09-01 00:00:00,MC.06.0163|010,M,1
omnichannel,2024-09-01 00:00:00,MC.06.0163|018,M,1
omnichannel,2024-09-01 00:00:00,MC.06.0454|004,G,1
omnichannel,2024-09-01 00:00:00,MC.06.0499|334,M,1
omnichannel,2024-09-01 00:00:00,MC.06.0512|003,GG,1
omnichannel,2024-09-01 00:00:00,MC.06.0548|007,G,1
omnichannel,2024-09-01 00:00:00,MC.06.0556|148,G,1
omnichannel,2024-09-01 00:00:00,ME.01.0102|007,UN,1
omnichannel,2024-09-01 00:00:00,ME.01.0107|007,39 A 44,1
omnichannel,2024-09-01 00:00:00,ME.04.0003|139/007,UN,1
omnichannel,2024-09-01 00:00:00,ME.04.0009|001,UN,1
omnichannel,2024-09-01 00:00:00,ME.04.0009|007,UN,2
omnichannel,2024-09-01 00:00:00,ME.04.0010|001/007,UN,1
omnichannel,2024-09-01 00:00:00,ML.01.0025|001,G,2
omnichannel,2024-09-01 00:00:00,ML.01.0025|001,GG,3
omnichannel,2024-09-01 00:00:00,ML.01.0025|010,G,1
omnichannel,2024-09-01 00:00:00,ML.01.0025|010,GG,1
omnichannel,2024-09-01 00:00:00,ML.01.0068|010,G,1
omnichannel,2024-09-01 00:00:00,ML.01.0068|158,GG,1
omnichannel,2024-09-01 00:00:00,ML.02.0331|001,G,2
omnichannel,2024-09-01 00:00:00,ML.02.0331|001,M,1
omnichannel,2024-09-01 00:00:00,ML.02.0331|148,G,2
omnichannel,2024-09-01 00:00:00,ML.02.0331|148,M,1
omnichannel,2024-09-01 00:00:00,ML.02.0331|148,P,1
omnichannel,2024-09-01 00:00:00,ML.02.0485|001/007,G,1
omnichannel,2024-09-01 00:00:00,ML.02.0485|001/030,M,1
omnichannel,2024-09-01 00:00:00,ML.02.0485|001/148,GG,1
omnichannel,2024-09-01 00:00:00,ML.02.0485|001/148,M,1
omnichannel,2024-09-01 00:00:00,ML.02.0486|005,G,2
omnichannel,2024-09-01 00:00:00,ML.02.0486|005,GG,1
omnichannel,2024-09-01 00:00:00,ML.02.0487|005,G,1
omnichannel,2024-09-01 00:00:00,ML.02.0512|148,GG,1
omnichannel,2024-09-01 00:00:00,ML.02.0680|001,P,1
omnichannel,2024-09-01 00:00:00,ML.02.0699|001/139,M,1
omnichannel,2024-09-01 00:00:00,ML.02.0730|021,M,1
omnichannel,2024-09-01 00:00:00,ML.02.0784|148,P,1
omnichannel,2024-09-01 00:00:00,ML.02.0837|148,G,1
omnichannel,2024-09-01 00:00:00,ML.02.0837|148,GG,1
omnichannel,2024-09-01 00:00:00,ML.02.0838|001,G,5
omnichannel,2024-09-01 00:00:00,ML.02.0838|007,G,4
omnichannel,2024-09-01 00:00:00,ML.02.0838|007,GG,2
omnichannel,2024-09-01 00:00:00,ML.02.0838|007,M,1
omnichannel,2024-09-01 00:00:00,ML.02.0838|007,P,1
omnichannel,2024-09-01 00:00:00,ML.02.0838|010,G,3
omnichannel,2024-09-01 00:00:00,ML.02.0838|010,GG,6
omnichannel,2024-09-01 00:00:00,ML.02.0838|010,M,2
omnichannel,2024-09-01 00:00:00,ML.02.0839|001,M,1
omnichannel,2024-09-01 00:00:00,ML.02.0847|001,G,1
omnichannel,2024-09-01 00:00:00,ML.02.0897|010,M,1
omnichannel,2024-09-01 00:00:00,ML.02.0938|001,G,1
omnichannel,2024-09-01 00:00:00,ML.02.0938|001,GG,1
omnichannel,2024-09-01 00:00:00,ML.02.0938|001,M,2
omnichannel,2024-09-01 00:00:00,ML.02.0938|001,P,1
omnichannel,2024-09-01 00:00:00,ML.02.0938|006,G,1
omnichannel,2024-09-01 00:00:00,ML.02.0938|006,M,1
omnichannel,2024-09-01 00:00:00,ML.02.0938|006,P,1
omnichannel,2024-09-01 00:00:00,ML.02.0938|007,M,1
omnichannel,2024-09-01 00:00:00,ML.02.0938|007,P,1
omnichannel,2024-09-01 00:00:00,ML.02.0938|010,G,2
omnichannel,2024-09-01 00:00:00,ML.02.0938|010,GG,1
omnichannel,2024-09-01 00:00:00,ML.02.0938|010,M,2
omnichannel,2024-09-01 00:00:00,ML.02.0938|148,G,2
omnichannel,2024-09-01 00:00:00,ML.02.0938|148,GG,1
omnichannel,2024-09-01 00:00:00,ML.02.0938|148,M,2
omnichannel,2024-09-01 00:00:00,ML.05.0061|001,M,1
omnichannel,2024-09-01 00:00:00,ML.05.0119|148,G,1
omnichannel,2024-09-01 00:00:00,ML.05.0179|551,M,1
omnichannel,2024-09-01 00:00:00,ML.05.0257|010,P,2
omnichannel,2024-09-01 00:00:00,ML.05.0257|021,GG,1
omnichannel,2024-09-01 00:00:00,ML.05.0257|021,M,1
omnichannel,2024-09-01 00:00:00,ML.05.0257|039,M,1
omnichannel,2024-09-01 00:00:00,ML.06.0020|145,P,1
omnichannel,2024-09-01 00:00:00,ML.06.0022|505,M,1
omnichannel,2024-09-01 00:00:00,ML.06.0022|507,M,1
omnichannel,2024-09-01 00:00:00,ML.06.0023|505,M,1
omnichannel,2024-09-01 00:00:00,ML.06.0025|046,M,1
omnichannel,2024-09-01 00:00:00,ML.06.0029|010,M,1
omnichannel,2024-09-01 00:00:00,ML.06.0038|003,G,1
omnichannel,2024-09-01 00:00:00,ML.06.0038|003,M,3
omnichannel,2024-09-01 00:00:00,ML.06.0038|139,M,1
omnichannel,2024-09-01 00:00:00,ML.18.0341|001,40,1
omnichannel,2024-09-01 00:00:00,ML.18.0341|003,38,1
omnichannel,2024-09-01 00:00:00,ML.18.0341|003,39,1
omnichannel,2024-09-01 00:00:00,ML.18.0341|003,40,1
omnichannel,2024-09-01 00:00:00,ML.18.0341|148,44,1
omnichannel,2024-09-01 00:00:00,ML.31.0062|001,G,3
omnichannel,2024-09-01 00:00:00,ML.31.0062|007,G,2
omnichannel,2024-09-01 00:00:00,ML.31.0062|007,M,1
omnichannel,2024-09-01 00:00:00,MO.01.0019|007,M,1
omnichannel,2024-09-01 00:00:00,MO.01.0019|010,G,1
omnichannel,2024-09-01 00:00:00,MO.01.0019|061,M,1
omnichannel,2024-09-01 00:00:00,OC.01.0044|007,UN,1
omnichannel,2024-09-01 00:00:00,PL.31.0023|012,48,1
omnichannel,2024-09-01 00:00:00,PL.31.0032|158,50,2
omnichannel,2024-09-01 00:00:00,PO.01.2077|001,P,1
omnichannel,2024-09-01 00:00:00,PO.01.2244|207,G,1
omnichannel,2024-09-01 00:00:00,PO.01.2255|007,G,3
omnichannel,2024-09-01 00:00:00,PO.01.2255|007,GG,1
omnichannel,2024-09-01 00:00:00,PO.01.2255|007,M,2
omnichannel,2024-09-01 00:00:00,PO.01.2255|007,P,4
omnichannel,2024-09-01 00:00:00,PO.01.2255|007,XGG,2
omnichannel,2024-09-01 00:00:00,PO.01.2255|010,G,1
omnichannel,2024-09-01 00:00:00,PO.01.2255|010,GG,2
omnichannel,2024-09-01 00:00:00,PO.01.2255|010,M,1
omnichannel,2024-09-01 00:00:00,PO.01.2255|010,XGG,1
omnichannel,2024-09-01 00:00:00,PO.01.2255|031,G,3
omnichannel,2024-09-01 00:00:00,PO.01.2255|031,GG,3
omnichannel,2024-09-01 00:00:00,PO.01.2255|031,M,1
omnichannel,2024-09-01 00:00:00,PO.01.2255|031,P,1
omnichannel,2024-09-01 00:00:00,PO.01.2255|031,XGG,1
omnichannel,2024-09-01 00:00:00,PO.01.2255|129,G,4
omnichannel,2024-09-01 00:00:00,PO.01.2255|129,GG,2
omnichannel,2024-09-01 00:00:00,PO.01.2255|145,G,5
omnichannel,2024-09-01 00:00:00,PO.01.2255|145,GG,3
omnichannel,2024-09-01 00:00:00,PO.01.2255|145,M,1
omnichannel,2024-09-01 00:00:00,PO.01.2276|031,M,2
omnichannel,2024-09-01 00:00:00,PO.01.2280|010,M,1
omnichannel,2024-09-01 00:00:00,PO.01.2280|024,GG,1
omnichannel,2024-09-01 00:00:00,PO.01.2280|061,G,1
omnichannel,2024-09-01 00:00:00,PO.01.2280|205,GG,2
omnichannel,2024-09-01 00:00:00,PO.01.2280|205,M,1
omnichannel,2024-09-01 00:00:00,PO.10.0027|097,G,1
omnichannel,2024-09-01 00:00:00,PO.10.0029|544,M,1
omnichannel,2024-09-01 00:00:00,PO.10.0031|061/561,XXG,1
omnichannel,2024-09-01 00:00:00,PO.10.0163|003,G,1
omnichannel,2024-09-01 00:00:00,PO.10.0163|040,GG,1
omnichannel,2024-09-01 00:00:00,PO.10.0164|001,M,2
omnichannel,2024-09-01 00:00:00,PO.10.0164|007,G,2
omnichannel,2024-09-01 00:00:00,PO.10.0164|007,GG,3
omnichannel,2024-09-01 00:00:00,PO.10.0164|007,M,5
omnichannel,2024-09-01 00:00:00,PO.10.0164|031,M,1
omnichannel,2024-09-01 00:00:00,PO.10.0164|097,M,1
omnichannel,2024-09-01 00:00:00,PO.10.0168|024,M,1
omnichannel,2024-09-01 00:00:00,PO.10.0168|126,M,2
omnichannel,2024-09-01 00:00:00,PO.10.0168|207,G,2
omnichannel,2024-09-01 00:00:00,PO.10.0168|207,GG,1
omnichannel,2024-09-01 00:00:00,PO.10.0168|342,G,1
omnichannel,2024-09-01 00:00:00,PO.10.0168|342,M,1
omnichannel,2024-09-01 00:00:00,PO.10.0168|360,G,2
omnichannel,2024-09-01 00:00:00,PO.10.0168|360,M,2
omnichannel,2024-09-01 00:00:00,PO.10.0168|360,XGG,2
omnichannel,2024-09-01 00:00:00,PO.10.0246|007,G,1
omnichannel,2024-09-01 00:00:00,PO.10.0246|007,XGG,1
omnichannel,2024-09-01 00:00:00,PO.10.0257|596,G,1
omnichannel,2024-09-01 00:00:00,PO.10.0278|001,M,1
omnichannel,2024-09-01 00:00:00,PO.10.0278|097,G,1
omnichannel,2024-09-01 00:00:00,PO.10.0282|001,P,1
omnichannel,2024-09-01 00:00:00,PO.10.0282|007,P,1
omnichannel,2024-09-01 00:00:00,PO.10.0282|010,P,1
omnichannel,2024-09-01 00:00:00,PO.10.0282|031,P,1
omnichannel,2024-09-01 00:00:00,PO.10.0286|609,M,1
omnichannel,2024-09-01 00:00:00,PO.11.0013|049,G,1
omnichannel,2024-09-01 00:00:00,PO.11.0015|530,M,1
omnichannel,2024-09-01 00:00:00,TR.04.0152|005,G,1
omnichannel,2024-09-01 00:00:00,TR.04.0153|061,GG,1
omnichannel,2024-09-01 00:00:00,UW.01.0042|031,G,3
omnichannel,2024-09-02 00:00:00,AC.03.0011|007,UN,1
omnichannel,2024-09-02 00:00:00,AC.06.0019|035,UN,1
omnichannel,2024-09-02 00:00:00,AC.07.0121|007,UN,4
omnichannel,2024-09-02 00:00:00,AC.07.0122|007,UN,1
omnichannel,2024-09-02 00:00:00,AC.07.0123|027,UN,1
omnichannel,2024-09-02 00:00:00,AC.11.0026|148,UN,1
omnichannel,2024-09-02 00:00:00,BE.07.0979|158,48,1
omnichannel,2024-09-02 00:00:00,BE.07.3001|005,44,2
omnichannel,2024-09-02 00:00:00,BE.13.0054|007,38,1
omnichannel,2024-09-02 00:00:00,BE.13.0054|010,44,1
omnichannel,2024-09-02 00:00:00,BE.13.0054|139,42,1
omnichannel,2024-09-02 00:00:00,BE.13.0096|061,M,1
omnichannel,2024-09-02 00:00:00,BE.15.0030|007,M,2
omnichannel,2024-09-02 00:00:00,BE.15.0030|007,P,1
omnichannel,2024-09-02 00:00:00,BE.15.0030|062,M,1
omnichannel,2024-09-02 00:00:00,BE.16.0020|021,42,1
omnichannel,2024-09-02 00:00:00,CD.02.0128|007,45/46,1
omnichannel,2024-09-02 00:00:00,CD.02.0155|001,41/42,1
omnichannel,2024-09-02 00:00:00,CD.02.0155|003,41/42,1
omnichannel,2024-09-02 00:00:00,CD.02.0155|007,39/40,1
omnichannel,2024-09-02 00:00:00,CD.02.0155|007,43/44,1
omnichannel,2024-09-02 00:00:00,CD.03.0069|027,38,1
omnichannel,2024-09-02 00:00:00,CD.03.0084|010,40,1
omnichannel,2024-09-02 00:00:00,CD.03.0088|066,38,1
omnichannel,2024-09-02 00:00:00,CD.03.0089|027,39,1
omnichannel,2024-09-02 00:00:00,CD.07.0136|007,39,1
omnichannel,2024-09-02 00:00:00,CD.07.0136|007,40,1
omnichannel,2024-09-02 00:00:00,CD.07.0136|027,39,2
omnichannel,2024-09-02 00:00:00,CD.07.0142|027,41,2
omnichannel,2024-09-02 00:00:00,CD.08.0068|007,40,1
omnichannel,2024-09-02 00:00:00,CD.08.0081|007,40,1
omnichannel,2024-09-02 00:00:00,CD.08.0097|007,41,1
omnichannel,2024-09-02 00:00:00,CD.08.0125|001,42,1
omnichannel,2024-09-02 00:00:00,CD.08.0164|329,40,1
omnichannel,2024-09-02 00:00:00,CD.08.0170|007,41,1
omnichannel,2024-09-02 00:00:00,CD.08.0173|129,40,1
omnichannel,2024-09-02 00:00:00,CD.08.0176|001/001,41,1
omnichannel,2024-09-02 00:00:00,CD.08.0196|007,41,1
omnichannel,2024-09-02 00:00:00,CD.08.0206|129,38,1
omnichannel,2024-09-02 00:00:00,CF.06.0056|005,40,1
omnichannel,2024-09-02 00:00:00,CF.06.0057|007,38,1
omnichannel,2024-09-02 00:00:00,CF.12.0006|010,40,1
omnichannel,2024-09-02 00:00:00,CF.12.0007|148,48,2
omnichannel,2024-09-02 00:00:00,CF.12.0024|012,40,1
omnichannel,2024-09-02 00:00:00,CF.12.0025|010,44,1
omnichannel,2024-09-02 00:00:00,CF.12.0025|021,44,1
omnichannel,2024-09-02 00:00:00,CF.12.0032|158,44,1
omnichannel,2024-09-02 00:00:00,CF.12.0036|003,38,1
omnichannel,2024-09-02 00:00:00,CI.01.0116|027/007,100,2
omnichannel,2024-09-02 00:00:00,CI.01.0116|027/007,95,1
omnichannel,2024-09-02 00:00:00,CI.01.0125|007/027,90,1
omnichannel,2024-09-02 00:00:00,CI.01.0137|007/027,100,1
omnichannel,2024-09-02 00:00:00,CI.03.0217|007,90,1
omnichannel,2024-09-02 00:00:00,CI.03.0226|035,95,1
omnichannel,2024-09-02 00:00:00,CI.03.0236|007,95,1
omnichannel,2024-09-02 00:00:00,CJ.07.0215|004,44,1
omnichannel,2024-09-02 00:00:00,CJ.07.0215|004,46,1
omnichannel,2024-09-02 00:00:00,CJ.07.0217|004,44,1
omnichannel,2024-09-02 00:00:00,CJ.07.0218|004,48,1
omnichannel,2024-09-02 00:00:00,CJ.07.0218|004,54,1
omnichannel,2024-09-02 00:00:00,CJ.07.0252|007,44,1
omnichannel,2024-09-02 00:00:00,CJ.07.0252|007,48,1
omnichannel,2024-09-02 00:00:00,CJ.07.3740|004,42,1
omnichannel,2024-09-02 00:00:00,CJ.07.3740|004,44,1
omnichannel,2024-09-02 00:00:00,CJ.07.3749|004,42,1
omnichannel,2024-09-02 00:00:00,CJ.07.3756|148,42,1
omnichannel,2024-09-02 00:00:00,CJ.07.3762|004,44,1
omnichannel,2024-09-02 00:00:00,CJ.07.3774|126,44,1
omnichannel,2024-09-02 00:00:00,CJ.11.0147|148,40,1
omnichannel,2024-09-02 00:00:00,CJ.11.0147|148,46,1
omnichannel,2024-09-02 00:00:00,CJ.11.0231|007,40,2
omnichannel,2024-09-02 00:00:00,CJ.11.0232|148,40,1
omnichannel,2024-09-02 00:00:00,CJ.11.0233|148,44,1
omnichannel,2024-09-02 00:00:00,CJ.11.0233|148,46,1
omnichannel,2024-09-02 00:00:00,CJ.11.6213|148,46,1
omnichannel,2024-09-02 00:00:00,CJ.13.0178|126,36,1
omnichannel,2024-09-02 00:00:00,CJ.13.4785|148,40,1
omnichannel,2024-09-02 00:00:00,CJ.13.4802|126,44,1
omnichannel,2024-09-02 00:00:00,CJ.13.4816|004,44,1
omnichannel,2024-09-02 00:00:00,CJ.13.4822|148,40,1
omnichannel,2024-09-02 00:00:00,CL.09.0729|007,40,2
omnichannel,2024-09-02 00:00:00,CL.09.0729|007,42,2
omnichannel,2024-09-02 00:00:00,CL.09.0729|007,44,1
omnichannel,2024-09-02 00:00:00,CL.09.0729|007,48,1
omnichannel,2024-09-02 00:00:00,CL.09.0729|010,40,2
omnichannel,2024-09-02 00:00:00,CL.09.0729|010,42,3
omnichannel,2024-09-02 00:00:00,CL.09.0729|010,44,1
omnichannel,2024-09-02 00:00:00,CL.09.0729|021,38,1
omnichannel,2024-09-02 00:00:00,CL.09.0729|021,40,1
omnichannel,2024-09-02 00:00:00,CL.09.0729|021,42,1
omnichannel,2024-09-02 00:00:00,CL.09.0729|021,46,1
omnichannel,2024-09-02 00:00:00,CL.32.0024|007,G,1
omnichannel,2024-09-02 00:00:00,CL.32.0024|007,M,3
omnichannel,2024-09-02 00:00:00,CL.32.0024|010,G,2
omnichannel,2024-09-02 00:00:00,CL.32.0024|010,GG,1
omnichannel,2024-09-02 00:00:00,CL.32.0038|010,P,1
omnichannel,2024-09-02 00:00:00,CL.32.0043|129,G,6
omnichannel,2024-09-02 00:00:00,CL.32.0043|129,GG,6
omnichannel,2024-09-02 00:00:00,CL.32.0043|129,M,6
omnichannel,2024-09-02 00:00:00,CL.32.0043|129,P,5
omnichannel,2024-09-02 00:00:00,CL.35.0082|021,44,1
omnichannel,2024-09-02 00:00:00,CL.35.0082|061,44,1
omnichannel,2024-09-02 00:00:00,CL.37.0054|539,44,1
omnichannel,2024-09-02 00:00:00,CL.38.0041|046,M,1
omnichannel,2024-09-02 00:00:00,CL.39.0048|007,M,1
omnichannel,2024-09-02 00:00:00,CO.07.0203|007,50,1
omnichannel,2024-09-02 00:00:00,CO.07.0205|148,48,1
omnichannel,2024-09-02 00:00:00,CO.07.0233|010,54     M,1
omnichannel,2024-09-02 00:00:00,CO.07.0233|158,54     M,1
omnichannel,2024-09-02 00:00:00,CO.07.0234|005,52,1
omnichannel,2024-09-02 00:00:00,CO.07.0250|007,52,1
omnichannel,2024-09-02 00:00:00,CO.07.0250|139,50,1
omnichannel,2024-09-02 00:00:00,CO.07.0250|139,52,1
omnichannel,2024-09-02 00:00:00,CO.07.0250|139,54,1
omnichannel,2024-09-02 00:00:00,CO.07.0252|332,52,1
omnichannel,2024-09-02 00:00:00,CO.07.0255|148,50,1
omnichannel,2024-09-02 00:00:00,CO.08.0018|007,48,1
omnichannel,2024-09-02 00:00:00,CO.08.0023|003,46,1
omnichannel,2024-09-02 00:00:00,CO.22.0001|007,54,1
omnichannel,2024-09-02 00:00:00,CS.01.1023|001,M,2
omnichannel,2024-09-02 00:00:00,CS.01.1023|007,G,1
omnichannel,2024-09-02 00:00:00,CS.01.1023|007,M,1
omnichannel,2024-09-02 00:00:00,CS.01.1023|010,G,1
