dt_estoque,cd_prod_cor,sg_tamanho,Soma de qt_estoque
2024-09-25 00:00:00,CT.06.0028|007,50,1
2024-09-25 00:00:00,CT.06.0028|018,50,1
2024-09-25 00:00:00,CT.06.0033|003,46,2
2024-09-25 00:00:00,CT.06.0033|003,48,1
2024-09-25 00:00:00,CT.06.0033|018,46,1
2024-09-25 00:00:00,CT.06.0033|018,50,1
2024-09-25 00:00:00,CT.06.0033|018,52,1
2024-09-25 00:00:00,GV.04.0005|163,UN,-2
2024-09-25 00:00:00,GV.04.0007|007,UN,-1
2024-09-25 00:00:00,GV.06.0196|010/030,UN,3
2024-09-25 00:00:00,GV.06.0321|163,UN,7
2024-09-25 00:00:00,GV.06.0322|207,UN,24
2024-09-25 00:00:00,GV.06.0335|001,UN,6
2024-09-25 00:00:00,GV.06.0349|007,UN,9
2024-09-25 00:00:00,GV.06.0350|010,UN,6
2024-09-25 00:00:00,GV.06.0351|007,UN,5
2024-09-25 00:00:00,GV.06.0351|129,UN,4
2024-09-25 00:00:00,GV.06.0351|163,UN,3
2024-09-25 00:00:00,GV.06.0352|012,UN,8
2024-09-25 00:00:00,GV.06.0353|010,UN,9
2024-09-25 00:00:00,GV.06.0353|207,UN,8
2024-09-25 00:00:00,GV.06.0354|007,UN,3
2024-09-25 00:00:00,GV.06.0354|047,UN,3
2024-09-25 00:00:00,GV.06.0354|163,UN,3
2024-09-25 00:00:00,GV.06.0355|007,UN,3
2024-09-25 00:00:00,GV.06.0355|046,UN,3
2024-09-25 00:00:00,GV.06.0356|012,UN,5
2024-09-25 00:00:00,GV.06.0356|163,UN,3
2024-09-25 00:00:00,GV.06.0357|003,UN,3
2024-09-25 00:00:00,GV.06.0357|163,UN,3
2024-09-25 00:00:00,GV.06.0358|010,UN,3
2024-09-25 00:00:00,GV.06.0358|163,UN,3
2024-09-25 00:00:00,GV.10.0006|003,UN,1
2024-09-25 00:00:00,GV.10.0011|025,UN,3
2024-09-25 00:00:00,GV.10.0012|025,UN,5
2024-09-25 00:00:00,GV.10.0013|025,UN,8
2024-09-25 00:00:00,GV.10.0016|017,UN,0
2024-09-25 00:00:00,GV.10.0017|025,UN,1
2024-09-25 00:00:00,GV.10.0018|163,UN,8
2024-09-25 00:00:00,GV.10.0020|129,UN,5
2024-09-25 00:00:00,GV.10.0022|010,UN,7
2024-09-25 00:00:00,GV.10.0023|017,UN,9
2024-09-25 00:00:00,GV.10.0024|007,UN,8
2024-09-25 00:00:00,GV.10.0025|035,UN,7
2024-09-25 00:00:00,GV.10.0026|129,UN,7
2024-09-25 00:00:00,GV.10.0027|046,UN,9
2024-09-25 00:00:00,GV.10.0028|005,UN,8
2024-09-25 00:00:00,GV.10.0029|010,UN,8
2024-09-25 00:00:00,GV.10.0030|025,UN,8
2024-09-25 00:00:00,GV.10.0031|163,UN,9
2024-09-25 00:00:00,GV.10.0032|003,UN,8
2024-09-25 00:00:00,JQ.02.0070|010/139,M,1
2024-09-25 00:00:00,JQ.02.0070|046/005,M,-1
2024-09-25 00:00:00,JQ.02.0070|046/005,P,-2
2024-09-25 00:00:00,JQ.02.0072|007/005,M,1
2024-09-25 00:00:00,JQ.02.0072|007/041,GG,3
2024-09-25 00:00:00,JQ.02.0072|007/041,M,3
2024-09-25 00:00:00,JQ.02.0072|007/041,P,3
2024-09-25 00:00:00,JQ.02.0072|061/043,G,3
2024-09-25 00:00:00,JQ.02.0072|061/043,GG,4
2024-09-25 00:00:00,JQ.02.0072|061/043,M,4
2024-09-25 00:00:00,JQ.02.0072|061/043,P,3
2024-09-25 00:00:00,JQ.02.0072|061/043,XGG,2
2024-09-25 00:00:00,JQ.06.0048|007,GG,2
2024-09-25 00:00:00,JQ.06.0048|007,P,1
2024-09-25 00:00:00,JQ.06.0064|028,P,3
2024-09-25 00:00:00,JQ.06.0064|125,P,2
2024-09-25 00:00:00,JQ.06.0064|129,P,-1
2024-09-25 00:00:00,JQ.06.0064|139,M,1
2024-09-25 00:00:00,JQ.06.0064|163,G,8
2024-09-25 00:00:00,JQ.06.0064|163,GG,2
2024-09-25 00:00:00,JQ.06.0064|163,M,7
2024-09-25 00:00:00,JQ.06.0064|163,P,2
2024-09-25 00:00:00,JQ.06.0065|007,GG,3
2024-09-25 00:00:00,JQ.06.0067|184,G,3
2024-09-25 00:00:00,JQ.06.0067|184,GG,9
2024-09-25 00:00:00,JQ.06.0067|184,M,5
2024-09-25 00:00:00,JQ.06.0067|184,P,10
2024-09-25 00:00:00,JQ.06.0068|010/139,G,1
2024-09-25 00:00:00,JQ.06.0070|390,G,5
2024-09-25 00:00:00,JQ.06.0070|390,GG,8
2024-09-25 00:00:00,JQ.06.0070|390,M,8
2024-09-25 00:00:00,JQ.06.0070|390,P,6
2024-09-25 00:00:00,JQ.06.0072|010,G,4
2024-09-25 00:00:00,JQ.06.0072|010,GG,8
2024-09-25 00:00:00,JQ.06.0072|010,M,10
2024-09-25 00:00:00,JQ.06.0072|010,P,4
2024-09-25 00:00:00,JQ.06.0072|139,G,8
2024-09-25 00:00:00,JQ.06.0072|139,GG,12
2024-09-25 00:00:00,JQ.06.0072|139,M,6
2024-09-25 00:00:00,JQ.06.0072|139,P,5
2024-09-25 00:00:00,JQ.06.0073|007,G,3
2024-09-25 00:00:00,JQ.06.0073|007,GG,6
2024-09-25 00:00:00,JQ.06.0073|007,M,4
2024-09-25 00:00:00,JQ.06.0073|007,P,1
2024-09-25 00:00:00,JQ.06.0074|139,G,15
2024-09-25 00:00:00,JQ.06.0074|139,GG,5
2024-09-25 00:00:00,JQ.06.0074|139,M,7
2024-09-25 00:00:00,JQ.06.0075|163,G,10
2024-09-25 00:00:00,JQ.06.0075|163,GG,3
2024-09-25 00:00:00,JQ.06.0075|163,M,7
2024-09-25 00:00:00,JQ.06.0075|163,P,4
2024-09-25 00:00:00,JQ.06.0076|163,G,1
2024-09-25 00:00:00,JQ.06.0076|163,GG,4
2024-09-25 00:00:00,JQ.06.0076|163,M,3
2024-09-25 00:00:00,JQ.06.0076|163,P,1
2024-09-25 00:00:00,JQ.06.0079|559,GG,2
2024-09-25 00:00:00,JQ.06.0079|559,P,1
2024-09-25 00:00:00,JQ.06.0079|560,P,1
2024-09-25 00:00:00,JQ.06.0080|139,G,10
2024-09-25 00:00:00,JQ.06.0080|139,GG,2
2024-09-25 00:00:00,JQ.06.0080|139,M,9
2024-09-25 00:00:00,JQ.06.0080|139,P,7
2024-09-25 00:00:00,JQ.06.0082|007,M,1
2024-09-25 00:00:00,JQ.06.0082|007,P,1
2024-09-25 00:00:00,JQ.06.0082|502,G,1
2024-09-25 00:00:00,JQ.06.0082|502,GG,2
2024-09-25 00:00:00,JQ.06.0082|502,M,4
2024-09-25 00:00:00,JQ.06.0082|502,P,5
2024-09-25 00:00:00,JQ.06.0083|007,P,1
2024-09-25 00:00:00,JQ.06.0083|139,M,1
2024-09-25 00:00:00,JQ.06.0084|007,GG,-1
2024-09-25 00:00:00,JQ.06.0084|007,M,0
2024-09-25 00:00:00,JQ.06.0084|007,P,-4
2024-09-25 00:00:00,JQ.06.0084|007,XGG,-5
2024-09-25 00:00:00,JQ.06.0084|139,M,1
2024-09-25 00:00:00,JQ.06.0086|007,G,3
2024-09-25 00:00:00,JQ.06.0086|007,GG,1
2024-09-25 00:00:00,JQ.06.0086|007,M,6
2024-09-25 00:00:00,JQ.06.0086|007,P,4
2024-09-25 00:00:00,JQ.06.0087|061,M,2
2024-09-25 00:00:00,JQ.06.0088|007,G,1
2024-09-25 00:00:00,JQ.06.0088|502,M,1
2024-09-25 00:00:00,JQ.06.0089|010,G,1
2024-09-25 00:00:00,JQ.06.0089|010,P,2
2024-09-25 00:00:00,JQ.06.0090|007,G,3
2024-09-25 00:00:00,JQ.06.0090|007,GG,1
2024-09-25 00:00:00,JQ.06.0090|007,M,2
2024-09-25 00:00:00,JQ.06.0090|007,P,3
2024-09-25 00:00:00,JQ.06.0091|010,G,6
2024-09-25 00:00:00,JQ.06.0091|010,GG,1
2024-09-25 00:00:00,JQ.06.0091|010,P,2
2024-09-25 00:00:00,JQ.06.0092|061,G,1
2024-09-25 00:00:00,JQ.06.0092|061,P,6
2024-09-25 00:00:00,JQ.06.0093|012,G,2
2024-09-25 00:00:00,JQ.06.0093|012,GG,3
2024-09-25 00:00:00,JQ.06.0093|012,M,3
2024-09-25 00:00:00,JQ.06.0093|012,P,6
2024-09-25 00:00:00,JQ.06.0093|097,G,3
2024-09-25 00:00:00,JQ.06.0093|097,GG,3
2024-09-25 00:00:00,JQ.06.0093|097,M,2
2024-09-25 00:00:00,JQ.06.0093|097,P,2
2024-09-25 00:00:00,JQ.06.0095|010/007,G,2
2024-09-25 00:00:00,JQ.06.0095|010/007,GG,1
2024-09-25 00:00:00,JQ.06.0095|010/007,M,2
2024-09-25 00:00:00,JQ.06.0095|010/007,P,3
2024-09-25 00:00:00,JQ.06.0096|010/043,G,2
2024-09-25 00:00:00,JQ.06.0096|010/043,GG,1
2024-09-25 00:00:00,JQ.06.0096|010/043,P,1
2024-09-25 00:00:00,JQ.06.0097|207,G,-1
2024-09-25 00:00:00,JQ.06.0097|207,XGG,-2
2024-09-25 00:00:00,JQ.06.0099|561,XGG,1
2024-09-25 00:00:00,JQ.06.0099|562,G,1
2024-09-25 00:00:00,JQ.06.0099|562,M,4
2024-09-25 00:00:00,JQ.06.0099|562,P,1
2024-09-25 00:00:00,JQ.06.0099|562,XGG,-1
2024-09-25 00:00:00,JQ.06.0100|007,G,1
2024-09-25 00:00:00,JQ.06.0100|007,GG,4
2024-09-25 00:00:00,JQ.06.0100|007,M,4
2024-09-25 00:00:00,JQ.06.0100|007,P,2
2024-09-25 00:00:00,JQ.06.0102|007/041,G,3
2024-09-25 00:00:00,JQ.06.0102|007/041,GG,2
2024-09-25 00:00:00,JQ.06.0102|007/041,M,4
2024-09-25 00:00:00,JQ.06.0102|007/041,P,3
2024-09-25 00:00:00,JQ.06.0102|007/041,XGG,2
2024-09-25 00:00:00,JQ.06.0104|029,GG,1
2024-09-25 00:00:00,JQ.06.0104|029,P,3
2024-09-25 00:00:00,JQ.06.0105|567,G,1
2024-09-25 00:00:00,JQ.06.0105|567,GG,4
2024-09-25 00:00:00,JQ.06.0105|567,M,1
2024-09-25 00:00:00,JQ.06.0105|567,P,2
2024-09-25 00:00:00,JQ.06.0110|022,G,2
2024-09-25 00:00:00,JQ.06.0111|010,G,1
2024-09-25 00:00:00,JQ.06.0111|010,GG,3
2024-09-25 00:00:00,JQ.06.0111|010,M,4
2024-09-25 00:00:00,JQ.06.0111|010,P,2
2024-09-25 00:00:00,JQ.06.0115|010,P,5
2024-09-25 00:00:00,JQ.06.0116|049,G,5
2024-09-25 00:00:00,JQ.06.0116|049,GG,5
2024-09-25 00:00:00,JQ.06.0116|049,M,5
2024-09-25 00:00:00,JQ.06.0116|049,P,5
2024-09-25 00:00:00,JQ.06.0116|049,XGG,1
2024-09-25 00:00:00,JQ.06.0117|010,G,6
2024-09-25 00:00:00,JQ.06.0117|010,GG,5
2024-09-25 00:00:00,JQ.06.0117|010,M,5
2024-09-25 00:00:00,JQ.06.0117|010,P,3
2024-09-25 00:00:00,JQ.06.0117|010,XGG,1
2024-09-25 00:00:00,JQ.06.0118|007,G,7
2024-09-25 00:00:00,JQ.06.0118|007,GG,6
2024-09-25 00:00:00,JQ.06.0118|007,M,9
2024-09-25 00:00:00,JQ.06.0118|007,P,6
2024-09-25 00:00:00,JQ.06.0119|180,G,2
2024-09-25 00:00:00,JQ.06.0119|180,GG,2
2024-09-25 00:00:00,JQ.06.0119|180,M,2
2024-09-25 00:00:00,JQ.06.0119|180,P,2
2024-09-25 00:00:00,JQ.06.0119|180,XGG,2
2024-09-25 00:00:00,JQ.10.0016|004,G,3
2024-09-25 00:00:00,JQ.10.0016|004,GG,1
2024-09-25 00:00:00,JQ.10.0016|004,M,7
2024-09-25 00:00:00,JQ.10.0016|004,P,1
2024-09-25 00:00:00,JQ.10.0017|007,G,3
2024-09-25 00:00:00,JQ.10.0017|007,GG,1
2024-09-25 00:00:00,JQ.10.0017|007,M,1
2024-09-25 00:00:00,JQ.10.0017|021,G,1
2024-09-25 00:00:00,JQ.10.0017|021,M,3
2024-09-25 00:00:00,JQ.10.0018|129,G,3
2024-09-25 00:00:00,JQ.10.0018|129,GG,2
2024-09-25 00:00:00,JQ.10.0018|129,P,1
2024-09-25 00:00:00,JQ.10.0019|126,G,3
2024-09-25 00:00:00,JQ.10.0019|126,GG,6
2024-09-25 00:00:00,JQ.10.0019|126,M,5
2024-09-25 00:00:00,JQ.10.0019|126,P,4
2024-09-25 00:00:00,JQ.10.0022|004,G,1
2024-09-25 00:00:00,JQ.10.0022|004,GG,2
2024-09-25 00:00:00,JQ.10.0022|004,M,3
2024-09-25 00:00:00,JQ.10.0026|126,G,4
2024-09-25 00:00:00,JQ.10.0026|126,GG,4
2024-09-25 00:00:00,JQ.10.0026|126,M,4
2024-09-25 00:00:00,JQ.10.0026|126,P,4
2024-09-25 00:00:00,JQ.10.0027|007,G,4
2024-09-25 00:00:00,JQ.10.0027|007,GG,2
2024-09-25 00:00:00,JQ.10.0027|007,M,4
2024-09-25 00:00:00,JQ.10.0027|007,P,1
2024-09-25 00:00:00,MC.04.0005|001,M,-1
2024-09-25 00:00:00,MC.04.0019|001,P,2
2024-09-25 00:00:00,MC.04.0019|001,XGG,8
2024-09-25 00:00:00,MC.04.0019|007,P,2
2024-09-25 00:00:00,MC.04.0021|001,GG,2
2024-09-25 00:00:00,MC.04.0021|001,M,2
2024-09-25 00:00:00,MC.04.0029|007,G,2
2024-09-25 00:00:00,MC.04.0029|007,GG,2
2024-09-25 00:00:00,MC.04.0029|007,M,4
2024-09-25 00:00:00,MC.04.0029|007,P,5
2024-09-25 00:00:00,MC.04.0030|007,M,3
2024-09-25 00:00:00,MC.04.0030|007,P,5
2024-09-25 00:00:00,MC.04.0031|007,G,2
2024-09-25 00:00:00,MC.04.0031|007,M,4
2024-09-25 00:00:00,MC.04.0031|007,P,4
2024-09-25 00:00:00,MC.04.0034|001,G,4
2024-09-25 00:00:00,MC.04.0034|001,GG,1
2024-09-25 00:00:00,MC.04.0034|001,M,5
2024-09-25 00:00:00,MC.04.0034|001,P,5
2024-09-25 00:00:00,MC.04.0034|001,XGG,2
2024-09-25 00:00:00,MC.04.0034|007,G,3
2024-09-25 00:00:00,MC.04.0034|007,GG,1
2024-09-25 00:00:00,MC.04.0034|007,M,5
2024-09-25 00:00:00,MC.04.0034|007,P,5
2024-09-25 00:00:00,MC.04.0036|001,G,9
2024-09-25 00:00:00,MC.04.0036|001,GG,5
2024-09-25 00:00:00,MC.04.0036|001,M,13
2024-09-25 00:00:00,MC.04.0036|001,P,13
2024-09-25 00:00:00,MC.04.0036|001,XGG,5
2024-09-25 00:00:00,MC.04.0037|010,G,25
2024-09-25 00:00:00,MC.04.0037|010,GG,14
2024-09-25 00:00:00,MC.04.0037|010,M,25
2024-09-25 00:00:00,MC.04.0037|010,P,29
2024-09-25 00:00:00,MC.04.0037|010,XGG,13
2024-09-25 00:00:00,MC.04.0037|184,G,24
2024-09-25 00:00:00,MC.04.0037|184,GG,14
2024-09-25 00:00:00,MC.04.0037|184,M,24
2024-09-25 00:00:00,MC.04.0037|184,P,27
2024-09-25 00:00:00,MC.04.0037|184,XGG,13
2024-09-25 00:00:00,MC.05.0016|148,P,5
2024-09-25 00:00:00,MC.05.0016|517,PP,4
2024-09-25 00:00:00,MC.05.0101|001,P,23
2024-09-25 00:00:00,MC.05.0101|003,M,7
2024-09-25 00:00:00,MC.05.0101|003,P,33
2024-09-25 00:00:00,MC.05.0101|006,GG,3
2024-09-25 00:00:00,MC.05.0101|006,XGG,7
2024-09-25 00:00:00,MC.05.0101|341,XGG,1
2024-09-25 00:00:00,MC.05.0102|001,5G,1
2024-09-25 00:00:00,MC.05.0102|006,P,1
2024-09-25 00:00:00,MC.05.0102|341,G,2
2024-09-25 00:00:00,MC.05.0102|341,GG,2
2024-09-25 00:00:00,MC.05.0114|024/021,G,1
2024-09-25 00:00:00,MC.05.0114|024/021,GG,2
2024-09-25 00:00:00,MC.05.0116|001/148,GG,1
2024-09-25 00:00:00,MC.05.0135|021,P,7
2024-09-25 00:00:00,MC.05.0135|021,XGG,1
2024-09-25 00:00:00,MC.05.0137|001/148,G,6
2024-09-25 00:00:00,MC.05.0137|001/148,GG,1
2024-09-25 00:00:00,MC.05.0137|001/148,M,5
2024-09-25 00:00:00,MC.05.0137|001/148,P,2
2024-09-25 00:00:00,MC.05.0139|025,G,16
2024-09-25 00:00:00,MC.05.0139|025,GG,5
2024-09-25 00:00:00,MC.05.0139|025,M,12
2024-09-25 00:00:00,MC.05.0139|025,P,7
2024-09-25 00:00:00,MC.05.0139|025,XGG,4
2024-09-25 00:00:00,MC.05.0139|039,G,17
2024-09-25 00:00:00,MC.05.0139|039,GG,5
2024-09-25 00:00:00,MC.05.0139|039,M,12
2024-09-25 00:00:00,MC.05.0139|039,P,7
2024-09-25 00:00:00,MC.05.0139|039,XGG,5
2024-09-25 00:00:00,MC.05.0139|040,G,30
2024-09-25 00:00:00,MC.05.0139|040,GG,5
2024-09-25 00:00:00,MC.05.0139|040,M,27
2024-09-25 00:00:00,MC.05.0139|040,P,17
2024-09-25 00:00:00,MC.05.0139|040,XGG,4
2024-09-25 00:00:00,MC.05.0139|113,G,11
2024-09-25 00:00:00,MC.05.0139|113,GG,4
2024-09-25 00:00:00,MC.05.0139|113,M,19
2024-09-25 00:00:00,MC.05.0139|113,P,9
2024-09-25 00:00:00,MC.05.0139|113,XGG,4
2024-09-25 00:00:00,MC.05.0139|148,G,11
2024-09-25 00:00:00,MC.05.0139|148,GG,4
2024-09-25 00:00:00,MC.05.0139|148,M,12
2024-09-25 00:00:00,MC.05.0139|148,P,8
2024-09-25 00:00:00,MC.05.0139|148,XGG,4
2024-09-25 00:00:00,MC.05.0141|001/039,G,1
2024-09-25 00:00:00,MC.05.0141|001/039,M,1
2024-09-25 00:00:00,MC.05.0141|001/039,P,4
2024-09-25 00:00:00,MC.05.0143|039,G,1
2024-09-25 00:00:00,MC.05.0143|039,P,1
2024-09-25 00:00:00,MC.05.0145|148,P,3
2024-09-25 00:00:00,MC.05.0149|039,P,13
2024-09-25 00:00:00,MC.05.0151|148,P,27
2024-09-25 00:00:00,MC.05.0151|517,P,7
2024-09-25 00:00:00,MC.05.0164|039/115,PP,20
2024-09-25 00:00:00,MC.05.0164|039/148,PP,16
2024-09-25 00:00:00,MC.05.0170|515,G,1
2024-09-25 00:00:00,MC.05.0170|515,P,1
2024-09-25 00:00:00,MC.05.0172|061,G,1
2024-09-25 00:00:00,MC.05.0172|061,GG,1
2024-09-25 00:00:00,MC.05.0174|039,G,25
2024-09-25 00:00:00,MC.05.0174|039,GG,15
2024-09-25 00:00:00,MC.05.0174|039,M,19
2024-09-25 00:00:00,MC.05.0174|039,P,12
2024-09-25 00:00:00,MC.05.0174|039,XGG,5
2024-09-25 00:00:00,MC.05.0174|148,G,19
2024-09-25 00:00:00,MC.05.0174|148,GG,11
2024-09-25 00:00:00,MC.05.0174|148,M,22
2024-09-25 00:00:00,MC.05.0174|148,P,14
2024-09-25 00:00:00,MC.05.0174|148,XGG,4
2024-09-25 00:00:00,MC.05.0174|207,G,9
2024-09-25 00:00:00,MC.05.0174|207,GG,8
2024-09-25 00:00:00,MC.05.0174|207,M,6
2024-09-25 00:00:00,MC.05.0174|207,P,4
2024-09-25 00:00:00,MC.05.0174|207,XGG,3
2024-09-25 00:00:00,MC.05.0177|004,G,36
2024-09-25 00:00:00,MC.05.0177|004,M,44
2024-09-25 00:00:00,MC.05.0177|004,P,136
2024-09-25 00:00:00,MC.05.0177|004,XGG,4
2024-09-25 00:00:00,MC.05.0182|126,M,0
2024-09-25 00:00:00,MC.05.0182|129,G,3
2024-09-25 00:00:00,MC.05.0182|129,GG,1
2024-09-25 00:00:00,MC.05.0182|129,M,1
2024-09-25 00:00:00,MC.05.0182|129,P,4
2024-09-25 00:00:00,MC.05.0182|530,P,9
2024-09-25 00:00:00,MC.05.0182|542,M,4
2024-09-25 00:00:00,MC.05.0182|542,P,5
2024-09-25 00:00:00,MC.05.0182|552,G,1
2024-09-25 00:00:00,MC.05.0182|552,P,2
2024-09-25 00:00:00,MC.05.0186|039,P,6
2024-09-25 00:00:00,MC.05.0190|006,G,1
2024-09-25 00:00:00,MC.05.0190|006,M,1
2024-09-25 00:00:00,MC.05.0190|018,XGG,1
2024-09-25 00:00:00,MC.05.0190|148,P,2
2024-09-25 00:00:00,MC.05.0190|148,XGG,1
2024-09-25 00:00:00,MC.05.0191|003,GG,1
2024-09-25 00:00:00,MC.05.0191|003,M,4
2024-09-25 00:00:00,MC.05.0191|003,P,7
2024-09-25 00:00:00,MC.05.0191|085,P,4
2024-09-25 00:00:00,MC.05.0191|148,M,1
2024-09-25 00:00:00,MC.05.0191|148,P,2
2024-09-25 00:00:00,MC.05.0191|540,P,1
2024-09-25 00:00:00,MC.05.0191|543,M,1
2024-09-25 00:00:00,MC.05.0191|543,P,4
2024-09-25 00:00:00,MC.05.0192|010,G,1
2024-09-25 00:00:00,MC.05.0192|010,M,1
2024-09-25 00:00:00,MC.05.0192|010,P,1
2024-09-25 00:00:00,MC.05.0193|537,M,2
2024-09-25 00:00:00,MC.05.0193|537,P,2
2024-09-25 00:00:00,MC.05.0193|537,XGG,1
2024-09-25 00:00:00,MC.05.0193|540,M,1
2024-09-25 00:00:00,MC.05.0194|539,G,1
2024-09-25 00:00:00,MC.05.0194|539,M,3
2024-09-25 00:00:00,MC.05.0194|539,P,6
2024-09-25 00:00:00,MC.05.0194|545,M,1
2024-09-25 00:00:00,MC.05.0194|545,P,5
2024-09-25 00:00:00,MC.05.0194|552,G,3
2024-09-25 00:00:00,MC.05.0194|552,GG,1
2024-09-25 00:00:00,MC.05.0194|552,M,8
2024-09-25 00:00:00,MC.05.0194|552,P,3
2024-09-25 00:00:00,MC.05.0194|552,XGG,1
2024-09-25 00:00:00,MC.05.0196|003,P,1
2024-09-25 00:00:00,MC.05.0196|004,P,4
2024-09-25 00:00:00,MC.05.0199|001/003,GG,2
2024-09-25 00:00:00,MC.05.0199|001/003,M,1
2024-09-25 00:00:00,MC.05.0199|001/003,P,5
2024-09-25 00:00:00,MC.05.0200|007,G,1
2024-09-25 00:00:00,MC.05.0200|007,GG,1
2024-09-25 00:00:00,MC.05.0201|001,P,1
2024-09-25 00:00:00,MC.05.0201|530,M,2
2024-09-25 00:00:00,MC.05.0201|530,P,3
2024-09-25 00:00:00,MC.05.0201|542,M,1
2024-09-25 00:00:00,MC.05.0208|010/143,M,1
2024-09-25 00:00:00,MC.05.0214|001,G,1
2024-09-25 00:00:00,MC.05.0215|039/007,M,2
2024-09-25 00:00:00,MC.05.0215|039/007,P,1
2024-09-25 00:00:00,MC.05.0217|010,M,4
2024-09-25 00:00:00,MC.05.0217|010,P,1
2024-09-25 00:00:00,MC.05.0218|545,G,4
2024-09-25 00:00:00,MC.05.0218|545,GG,3
2024-09-25 00:00:00,MC.05.0218|545,M,7
2024-09-25 00:00:00,MC.05.0218|545,P,4
2024-09-25 00:00:00,MC.05.0218|545,XGG,3
2024-09-25 00:00:00,MC.05.0218|545,XXG,3
2024-09-25 00:00:00,MC.05.0223|549,M,1
2024-09-25 00:00:00,MC.05.0223|549,P,1
2024-09-25 00:00:00,MC.05.0223|551,M,1
2024-09-25 00:00:00,MC.05.0223|552,GG,1
2024-09-25 00:00:00,MC.05.0223|552,M,3
2024-09-25 00:00:00,MC.05.0224|003,M,5
2024-09-25 00:00:00,MC.05.0224|003,P,3
2024-09-25 00:00:00,MC.05.0224|003,XGG,2
2024-09-25 00:00:00,MC.05.0224|021,G,2
2024-09-25 00:00:00,MC.05.0224|021,GG,2
2024-09-25 00:00:00,MC.05.0224|021,M,3
2024-09-25 00:00:00,MC.05.0224|021,P,2
2024-09-25 00:00:00,MC.05.0224|021,XGG,1
2024-09-25 00:00:00,MC.05.0224|039/139,GG,1
2024-09-25 00:00:00,MC.05.0224|039/139,M,5
2024-09-25 00:00:00,MC.05.0224|039/139,P,3
2024-09-25 00:00:00,MC.05.0224|039/139,XGG,1
2024-09-25 00:00:00,MC.05.0226|005,M,1
2024-09-25 00:00:00,MC.05.0226|010,M,1
2024-09-25 00:00:00,MC.05.0226|041,P,3
2024-09-25 00:00:00,MC.05.0226|041,XGG,1
2024-09-25 00:00:00,MC.05.0226|124,M,1
2024-09-25 00:00:00,MC.05.0226|139,M,4
2024-09-25 00:00:00,MC.05.0226|139,P,3
2024-09-25 00:00:00,MC.05.0228|001,G,6
2024-09-25 00:00:00,MC.05.0228|001,GG,1
2024-09-25 00:00:00,MC.05.0228|001,M,7
2024-09-25 00:00:00,MC.05.0228|001,P,2
2024-09-25 00:00:00,MC.05.0228|006,M,1
2024-09-25 00:00:00,MC.05.0228|009,M,-1
2024-09-25 00:00:00,MC.05.0228|010,G,1
2024-09-25 00:00:00,MC.05.0228|010,M,2
2024-09-25 00:00:00,MC.05.0228|010,P,1
2024-09-25 00:00:00,MC.05.0228|126,G,1
2024-09-25 00:00:00,MC.05.0228|126,M,4
2024-09-25 00:00:00,MC.05.0228|126,P,2
2024-09-25 00:00:00,MC.05.0228|126,XGG,1
2024-09-25 00:00:00,MC.05.0228|126,XXG,1
2024-09-25 00:00:00,MC.05.0228|575,M,1
2024-09-25 00:00:00,MC.05.0228|575,P,1
2024-09-25 00:00:00,MC.05.0229|010,GG,1
2024-09-25 00:00:00,MC.05.0229|010,XXG,1
2024-09-25 00:00:00,MC.05.0230|039/148,M,2
2024-09-25 00:00:00,MC.05.0230|039/148,P,1
2024-09-25 00:00:00,MC.05.0232|039,G,3
2024-09-25 00:00:00,MC.05.0232|039,GG,1
2024-09-25 00:00:00,MC.05.0232|039,M,6
2024-09-25 00:00:00,MC.05.0232|039,P,4
2024-09-25 00:00:00,MC.05.0232|039,XGG,2
2024-09-25 00:00:00,MC.05.0232|039,XXG,2
2024-09-25 00:00:00,MC.05.0236|148,G,4
2024-09-25 00:00:00,MC.05.0236|148,GG,1
2024-09-25 00:00:00,MC.05.0236|148,M,4
2024-09-25 00:00:00,MC.05.0236|148,P,3
2024-09-25 00:00:00,MC.05.0236|207,G,3
2024-09-25 00:00:00,MC.05.0236|207,GG,1
2024-09-25 00:00:00,MC.05.0236|207,M,6
2024-09-25 00:00:00,MC.05.0236|207,P,6
2024-09-25 00:00:00,MC.05.0237|039,G,2
2024-09-25 00:00:00,MC.05.0237|039,M,2
2024-09-25 00:00:00,MC.05.0237|039,P,2
2024-09-25 00:00:00,MC.05.0238|129,G,4
2024-09-25 00:00:00,MC.05.0238|129,M,6
2024-09-25 00:00:00,MC.05.0238|129,P,4
2024-09-25 00:00:00,MC.05.0238|129,XGG,2
2024-09-25 00:00:00,MC.05.0239|007,G,4
2024-09-25 00:00:00,MC.05.0239|007,GG,2
2024-09-25 00:00:00,MC.05.0239|007,M,6
2024-09-25 00:00:00,MC.05.0239|007,P,2
2024-09-25 00:00:00,MC.05.0239|007,XGG,1
2024-09-25 00:00:00,MC.05.0239|007,XXG,1
2024-09-25 00:00:00,MC.05.0241|039/021,G,3
2024-09-25 00:00:00,MC.05.0241|039/021,GG,2
2024-09-25 00:00:00,MC.05.0241|039/021,M,6
2024-09-25 00:00:00,MC.05.0241|039/021,P,4
2024-09-25 00:00:00,MC.05.0241|039/148,G,4
2024-09-25 00:00:00,MC.05.0241|039/148,M,6
2024-09-25 00:00:00,MC.05.0241|039/148,P,4
2024-09-25 00:00:00,MC.05.0242|005,G,3
2024-09-25 00:00:00,MC.05.0242|005,GG,1
